filename,int-bounds,big-arr,big-arr-10x,linked,dlinked,bintree
extr_linuxdriversgpudrmi915selftests..i915_pmu.h_i915_pmu_unregister.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..i915_utils.h_onoff.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_backlight_device_register.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_backlight_device_unregister.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..i915_utils.h_yesno.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftests..i915_gem_object.h_i915_gem_object_get_tiling.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_opregion.h_intel_opregion_notify_adapter.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_get_crtc_for_pipe.c,0,,,,,
extr_linuxdriversgpudrmi915selftests..intel_guc_log.h_intel_guc_log_get_level.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..i915_vma.h_i915_vma_is_active.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_fbdev_restore_mode.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..i915_trace.h_trace_i915_request_out.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_fbdev_fini.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_uc_fw.h_intel_uc_fw_sanitize.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_crtc_enable_pipe_crc.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..i915_pmu.h_i915_pmu_register.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_fbdev_initial_config_async.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_fbdev_output_poll_changed.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..i915_gem_object.h_i915_gem_object_set_readonly.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_irqs_enabled.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsmock_gem_device.c_mock_idle_work_handler.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestshuge_gem_object.h_huge_gem_object_phys_size.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_ringbuffer.h_hangcheck_action_to_str.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_fbdev_init.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_opregion.h_intel_opregion_unregister.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_opregion.h_intel_opregion_notify_encoder.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_fbdev_unregister.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_encoder_is_dig_port.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_drv.h_intel_get_crtc_for_plane.c,0,,,,,
extr_linuxdriversgpudrmi915selftests..intel_ringbuffer.h_execlists_clear_all_active.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..i915_selftest.h_i915_live_selftests.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..i915_sw_fence.h_i915_sw_fence_fini.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_opregion.h_intel_opregion_asle_intr.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_opregion.h_intel_opregion_get_panel_type.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_gvt.h_intel_gvt_init.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_gvt.h_intel_gvt_sanitize_options.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsi915_sw_fence.c_mock_enable_signaling.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsmock_gem_device.c_mock_retire_work_handler.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_opregion.h_intel_opregion_register.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsi915_sw_fence.c_mock_name.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_uc_fw.h_intel_uc_fw_is_selected.c,0,,,,,
extr_linuxdriversgpudrmi915selftests..intel_opregion.h_intel_opregion_setup.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestshuge_gem_object.h_huge_gem_object_dma_size.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SU_POINT_MINMAX_MAX.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SU_POINT_MINMAX_MIN.c,0,,,,,
extr_linuxdriversgpudrmi915selftests..intel_ringbuffer.h_inject_preempt_hang.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsmock_dmabuf.c_mock_dmabuf_mmap.c,0,,,,,
extr_linuxdriversgpudrmi915vlv_dsi.c_txclkesc.c,0,1,2,,,
extr_linuxdriversgpudrmimxdw_hdmi-imx.c_dw_hdmi_imx_encoder_disable.c,0,,1,,,
extr_linuxdriversgpudrmmediatekmtk_dsi.c_mtk_dsi_irq_data_set.c,0,,1,,,
extr_linuxdriversgpudrmmediatekmtk_hdmi.c_hdmi_mode_clock_to_hz.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftestsmock_gtt.c_mock_unbind_ggtt.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_CONTROL_RASTER_MODE.c,0,1,2,,,
extr_linuxdriversgpudrmmediatekmtk_disp_ovl.c_mtk_ovl_layer_nr.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsi915_selftest.c_set_default_test_all.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsmock_dmabuf.h_to_mock.c,0,,,,,
extr_linuxdriversgpudrmi915selftests..intel_ringbuffer.h_intel_hws_preempt_done_address.c,0,,1,,,
extr_linuxdriversgpudrmmediatekmtk_hdmi.c_mtk_hdmi_aud_get_chnl_count.c,0,,,,,
extr_linuxdriversgpudrmmediatekmtk_hdmi.c_mtk_hdmi_output_init.c,0,,,,,
extr_linuxdriversgpudrmi915selftestsmock_engine.c_mock_emit_breadcrumb.c,0,,,,,
extr_linuxdriversgpudrmi915selftestsscatterlist.c_grow.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsscatterlist.c_one.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsmock_engine.c_mock_emit_flush.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_SCREEN_SCISSOR_BR_X.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftestsmock_gtt.c_mock_bind_ggtt.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsmock_gtt.c_mock_cleanup.c,0,,1,,,
extr_linuxdriversgpudrmi915selftests..intel_ringbuffer.h_intel_wait_init_for_seqno.c,0,,,,,
extr_linuxdriversgpudrmi915selftests..intel_uc_fw.h_intel_uc_fw_get_upload_size.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SU_POINT_SIZE.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SU_POLY_OFFSET_OFFSET.c,0,,,,,
extr_linuxdriversgpudrmmesonmeson_dw_hdmi.c_meson_venc_hdmi_encoder_atomic_check.c,0,,,,,
extr_linuxdriversgpudrmmesonmeson_plane.c_fixed16_to_int.c,0,1,2,,,
extr_linuxdriversgpudrmmediatekmtk_disp_rdma.c_mtk_rdma_layer_nr.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_CL_GB_CLIP_ADJ_HORZ.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftestsmock_gtt.c_mock_unbind_ppgtt.c,0,,1,,,
extr_linuxdriversgpudrmi915selftestsi915_gem_coherency.c_always_valid.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_CL_GB_CLIP_ADJ_VERT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_WINDOW_SCISSOR_TL_Y.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SU_MODE_CONTROL_LINEHALFWIDTH.c,0,,,,,
extr_linuxdriversgpudrmi915vlv_dsi.c_is_cmd_mode.c,0,,1,,,
extr_linuxdriversgpudrmi915vlv_dsi.c_is_vid_mode.c,0,,1,,,
extr_linuxdriversgpudrmmediatekmtk_hdmi_ddc.c_mtk_hdmi_ddc_func.c,0,,1,,,
extr_linuxdriversgpudrmmediatekmtk_mt8173_hdmi_phy.c_mtk_hdmi_phy_remove.c,0,,1,,,
extr_linuxdriversgpudrmimximx-tve.c_imx_tve_readable_reg.c,0,,1,,,
extr_linuxdriversgpudrmimxipuv3-plane.c_ipu_chan_assign_axi_id.c,0,1,2,,,
extr_linuxdriversgpudrmi915vlv_dsi.c_intel_dsi_host_attach.c,0,,,,,
extr_linuxdriversgpudrmi915vlv_dsi.c_intel_dsi_host_detach.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_CL_CLIP_CNTL_NUM_USER_CLIP_PLANES.c,0,1,2,,,
extr_linuxdriversgpudrmmesonmeson_vclk.c_pll_od_to_reg.c,0,1,2,,,
extr_linuxdriversgpudrmmesonmeson_venc.c_meson_venc_hdmi_venc_repeat.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_WINDOW_SCISSOR_TL_X.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_2_REG_COVVALUEREGID.c,0,1,2,,,
extr_linuxdriversgpudrmimximx-ldb.c_imx_ldb_ch_set_bus_format.c,0,,,,,
extr_linuxdriversgpudrmimximx-tve.c_clk_tve_di_round_rate.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CL_NDRANGE_0_REG_WORKDIM.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_BLEND_GREEN_UINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_FS_CONTROL_REG_INSTRLENGTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_VS_CONTROL_REG_CONSTLENGTH.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftestsscatterlist.c_shrink.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_FS_CONTROL_REG_CONSTSTARTOFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CL_NDRANGE_0_REG_LOCALSIZE0.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftestsmock_gtt.c_mock_insert_entries.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_BLEND_RED_UINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_FS_CONTROL_REG_CONSTLENGTH.c,0,1,2,,,
extr_linuxdriversgpudrmmediatekmtk_drm_ddp.c_mtk_ddp_remove.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_SCREEN_SCISSOR_TL_X.c,0,1,2,,,
extr_linuxdriversgpudrmi915selftestsmock_gtt.c_mock_insert_page.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_COPY_DEST_PITCH_PITCH.c,0,1,2,,,
extr_linuxdriversgpudrmmgamga_dma.c_mga_do_agp_dma_bootstrap.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CL_NDRANGE_0_REG_LOCALSIZE1.c,0,1,2,,,
extr_linuxdriversgpudrmmesonmeson_venc.c_to_signed.c,0,1,2,,,
extr_linuxdriversgpudrmmesonmeson_venc.c_modulo.c,0,1,2,,,
extr_linuxdriversgpudrmmesonmeson_venc_cvbs.c_meson_cvbs_connector_mode_valid.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_WINDOW_SCISSOR_BR_Y.c,0,1,2,,,
extr_linuxdriversgpudrmmgag200mgag200_mode.c_mga_encoder_prepare.c,0,,1,,,
extr_linuxdriversgpudrmmediatekmtk_disp_rdma.c_rdma_fmt_convert.c,0,,1,,,
extr_linuxdriversgpudrmmediatekmtk_dpi.c_mtk_dpi_atomic_check.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_MODE_CONTROL_MRT.c,0,1,2,,,
extr_linuxdriversgpudrmmgag200mgag200_ttm.c_mgag200_ttm_bo_is_mgag200_bo.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_2_REG_FACENESSREGID.c,0,1,2,,,
extr_linuxdriversgpudrmmgag200mgag200_mode.c_mga_encoder_mode_set.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONST_FSPRESV_RANGE_REG_ENDENTRY.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_3_REG_REGID.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_1_REG_FRAGCOORDXYREGID.c,0,1,2,,,
extr_linuxdriversgpudrmmgag200mgag200_mode.c_mga_encoder_commit.c,0,,1,,,
extr_linuxdriversgpudrmmgag200mgag200_mode.c_mga_encoder_dpms.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_1_REG_FRAGCOORDZWREGID.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONST_FSPRESV_RANGE_REG_STARTENTRY.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_2_REG_PRIMALLOCTHRESHOLD.c,0,1,2,,,
extr_linuxdriversgpudrmmgag200mgag200_ttm.c_mgag200_ttm_io_mem_free.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CL_NDRANGE_0_REG_LOCALSIZE2.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_PC_PRIM_VTX_CNTL_STRIDE_IN_VPC.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_PC_VSTREAM_CONTROL_N.c,0,1,2,,,
extr_linuxdriversgpudrmmediatekmtk_drm_ddp.c_mtk_ddp_sel_in.c,0,,1,,,
extr_linuxdriversgpudrmmediatekmtk_dsi.c_mtk_dsi_irq_data_clear.c,0,,1,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_0_REG_CONSTMODE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONST_VSPRESV_RANGE_REG_ENDENTRY.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONST_VSPRESV_RANGE_REG_STARTENTRY.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_CONTROL_0_REG_CYCLETIMEOUTLIMITVPC.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_DEPTH_PITCH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_BLEND_BLUE_UINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_SCREEN_SCISSOR_TL_Y.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_DEPTH_INFO_DEPTH_BASE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_BLEND_ALPHA_UINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_GRAS_SC_WINDOW_SCISSOR_BR_X.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_MRT_BUF_INFO_COLOR_BUF_PITCH.c,0,1,2,,,
extr_linuxdriversgpudrmmgag200mgag200_mode.c_mgag200_modeset_fini.c,0,,1,,,
extr_linuxdriversgpudrmmgag200mgag200_ttm.c_mgag200_bo_gpu_offset.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_COPY_CONTROL_GMEM_BASE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_COPY_DEST_BASE_BASE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_MRT_BUF_BASE_COLOR_BUF_BASE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_PC_VSTREAM_CONTROL_SIZE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_MSAA_CONTROL_SAMPLE_MASK.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_VS_CONTROL_REG_CONSTSTARTOFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_CTRL_REG1_CONSTFOOTPRINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_CTRL_REG1_CONSTLENGTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_COPY_DEST_INFO_COMPONENT_ENABLE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_CTRL_REG0_LENGTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_COPY_CONTROL_FASTCLEAR.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_CTRL_REG1_INITIALOUTSTANDING.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_OUT_REG_B_REGID.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_PARAM_REG_POSREGID.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_HLSQ_VS_CONTROL_REG_INSTRLENGTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCILREFMASK_BF_STENCILWRITEMASK.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_OBJ_OFFSET_REG_CONSTOBJECTOFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_CTRL_REG1_HALFPRECVAROFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCILREFMASK_STENCILMASK.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_MRT_REG_REGID.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_WINDOW_OFFSET_X.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_WINDOW_OFFSET_Y.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCILREFMASK_BF_STENCILMASK.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCILREFMASK_BF_STENCILREF.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TEX_SAMP_1_LOD_BIAS.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_FRAME_BUFFER_DIMENSION_HEIGHT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCIL_INFO_STENCIL_BASE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCIL_PITCH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_FRAME_BUFFER_DIMENSION_WIDTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_CTRL_REG0_FULLREGFOOTPRINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TEX_SAMP_1_MAX_LOD.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TEX_SAMP_1_MIN_LOD.c,0,,,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_CTRL_REG0_HALFREGFOOTPRINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_PVT_MEM_PARAM_REG_MEMSIZEPERITEM.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_SP_CTRL_REG_CONSTMODE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_OUTPUT_REG_DEPTH_REGID.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_OUTPUT_REG_MRT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_PVT_MEM_PARAM_REG_HWSTACKOFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_PVT_MEM_PARAM_REG_HWSTACKSIZEPERTHREAD.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_PVT_MEM_ADDR_REG_BURSTLEN.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_PVT_MEM_ADDR_REG_SHADERSTARTADDRESS.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TEX_CONST_0_MIPLVLS.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_PARAM_REG_PSIZEREGID.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_PARAM_REG_TOTALVSOUTVAR.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCILREFMASK_STENCILREF.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_RB_STENCILREFMASK_STENCILWRITEMASK.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_VPC_DST_REG_OUTLOC3.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_CTRL_REG0_FULLREGFOOTPRINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_CTRL_REG0_HALFREGFOOTPRINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_VFD_CONTROL_0_PACKETSIZE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_VPC_DST_REG_OUTLOC1.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_LENGTH_REG_SHADERLENGTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_SP_CTRL_REG_L0MODE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_SP_CTRL_REG_SLEEPMODE.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_OBJ_OFFSET_REG_SHADEROBJOFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_OUT_REG_A_REGID.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_OUT_REG_B_COMPMASK.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_OUT_REG_A_COMPMASK.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TEX_CONST_3_DEPTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_PVT_MEM_PARAM_REG_HWSTACKOFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_CTRL_REG1_INITIALOUTSTANDING.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_PVT_MEM_ADDR_REG_SHADERSTARTADDRESS.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_CTRL_REG1_CONSTLENGTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_OBJ_OFFSET_REG_FIRSTEXECINSTROFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TPL1_TP_VS_TEX_OFFSET_BASETABLEPTR.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_VFD_DECODE_INSTR_WRITEMASK.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_VPC_DST_REG_OUTLOC2.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_CTRL_REG1_CONSTFOOTPRINT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_VFD_CONTROL_0_TOTALATTRTOVS.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TPL1_TP_VS_TEX_OFFSET_MEMOBJOFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_PVT_MEM_ADDR_REG_BURSTLEN.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TEX_CONST_1_WIDTH.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TEX_CONST_1_HEIGHT.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_VS_OBJ_OFFSET_REG_FIRSTEXECINSTROFFSET.c,0,1,2,,,
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_TPL1_TP_FS_TEX_OFFSET_BASETABLEPTR.c,0,1,2,,,
